"method"	"seconds"	"taxa"	"nqs"	"num_gt"	"mem_pk"	"filename"	"dataset"	"num_genes"	"gt_type"	"NRF"
"ASTRAL-MP"	3.123	"11"	0.863193939393939	1000	1078	"model.10.2000000.0.000001/47"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	2.89	"11"	0.929812121212121	1000	1078	"model.10.2000000.0.000001/48"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.192	"11"	0.819427272727273	1000	1078	"model.10.2000000.0.000001/49"	"model.10.2000000.0.000001"	NA	NA	0
"ASTRAL-MP"	3.158	"11"	0.957424242424242	1000	1078	"model.10.2000000.0.000001/50"	"model.10.2000000.0.000001"	NA	NA	0
"wQFM"	1.89075649261475	"11"	0.802212121212121	1798	1142	"model.11taxon/estimated_100genes_strongILS/R1"	"model.11taxon"	100	"estimated"	0.125
"wQFM"	1.78658476829529	"11"	0.805969696969697	1798	1148	"model.11taxon/estimated_100genes_strongILS/R10"	"model.11taxon"	100	"estimated"	0.125
"wQFM"	1.63730094146729	"11"	0.811545454545455	1798	1148	"model.11taxon/estimated_100genes_strongILS/R11"	"model.11taxon"	100	"estimated"	0
"wQFM"	2.12989465522766	"11"	0.814212121212121	1798	1148	"model.11taxon/estimated_100genes_strongILS/R12"	"model.11taxon"	100	"estimated"	0.125
"wQFM"	1.77737420845032	"11"	0.811848484848485	1798	1148	"model.11taxon/estimated_100genes_strongILS/R13"	"model.11taxon"	100	"estimated"	0.125
"wQFM"	1.79587512779236	"11"	0.801969696969697	1798	1148	"model.11taxon/estimated_100genes_strongILS/R14"	"model.11taxon"	100	"estimated"	0.125
"wQFM"	1.74449722671509	"11"	0.785393939393939	1798	1148	"model.11taxon/estimated_100genes_strongILS/R15"	"model.11taxon"	100	"estimated"	0
"wQFM"	1.80386814308166	"11"	0.795969696969697	1798	1148	"model.11taxon/estimated_100genes_strongILS/R16"	"model.11taxon"	100	"estimated"	0.125
"wQFM"	1.71010305213928	"11"	0.811666666666667	1798	1148	"model.11taxon/estimated_100genes_strongILS/R17"	"model.11taxon"	100	"estimated"	0
"wQFM"	1.76395392227173	"11"	0.805787878787879	1798	1148	"model.11taxon/estimated_100genes_strongILS/R18"	"model.11taxon"	100	"estimated"	0
"wQFM"	1.92248093795776	"11"	0.798121212121212	1798	1148	"model.11taxon/estimated_100genes_strongILS/R19"	"model.11taxon"	100	"estimated"	0
"wQFM"	1.91754119491577	"11"	0.809939393939394	1798	1142	"model.11taxon/estimated_100genes_strongILS/R2"	"model.11taxon"	100	"estimated"	0
"wQFM"	1.7693727722168	"11"	0.808606060606061	1798	1148	"model.11taxon/estimated_100genes_strongILS/R20"	"model.11taxon"	100	"estimated"	0
"wQFM"	1.75355567169189	"11"	0.816	1798	1142	"model.11taxon/estimated_100genes_strongILS/R3"	"model.11taxon"	100	"estimated"	0
"wQFM"	1.71830309677124	"11"	0.806575757575758	1798	1142	"model.11taxon/estimated_100genes_strongILS/R4"	"model.11taxon"	100	"estimated"	0.125
"wQFM"	1.85319424819946	"11"	0.825212121212121	1798	1142	"model.11taxon/estimated_100genes_strongILS/R5"	"model.11taxon"	100	"estimated"	0.125
"wQFM"	1.76393571853638	"11"	0.793818181818182	1798	1142	"model.11taxon/estimated_100genes_strongILS/R6"	"model.11taxon"	100	"estimated"	0
"wQFM"	1.76619765853882	"11"	0.817545454545455	1798	1142	"model.11taxon/estimated_100genes_strongILS/R7"	"model.11taxon"	100	"estimated"	0
"wQFM"	1.72342636299133	"11"	0.832575757575758	1798	1142	"model.11taxon/estimated_100genes_strongILS/R8"	"model.11taxon"	100	"estimated"	0
"wQFM"	1.66006397819519	"11"	0.829030303030303	1798	1142	"model.11taxon/estimated_100genes_strongILS/R9"	"model.11taxon"	100	"estimated"	0
"wQFM"	0.57205485534668	"11"	0.851919191919192	270	1136	"model.11taxon/estimated_15genes_strongILS/R1"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.58460412979126	"11"	0.827070707070707	270	1142	"model.11taxon/estimated_15genes_strongILS/R10"	"model.11taxon"	15	"estimated"	0.25
"wQFM"	0.533169078826904	"11"	0.805858585858586	270	1142	"model.11taxon/estimated_15genes_strongILS/R11"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.546638919830322	"11"	0.837979797979798	270	1142	"model.11taxon/estimated_15genes_strongILS/R12"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.571772317886353	"11"	0.842020202020202	270	1142	"model.11taxon/estimated_15genes_strongILS/R13"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.566124837875366	"11"	0.82969696969697	270	1142	"model.11taxon/estimated_15genes_strongILS/R14"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.552018407821655	"11"	0.817575757575758	270	1142	"model.11taxon/estimated_15genes_strongILS/R15"	"model.11taxon"	15	"estimated"	0.25
"wQFM"	0.45285831451416	"11"	0.837979797979798	270	1142	"model.11taxon/estimated_15genes_strongILS/R16"	"model.11taxon"	15	"estimated"	0
"wQFM"	0.605625597000122	"11"	0.801010101010101	270	1142	"model.11taxon/estimated_15genes_strongILS/R17"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.532389585494995	"11"	0.797575757575758	270	1142	"model.11taxon/estimated_15genes_strongILS/R18"	"model.11taxon"	15	"estimated"	0.25
"wQFM"	0.594362657546997	"11"	0.806666666666667	270	1142	"model.11taxon/estimated_15genes_strongILS/R19"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.524519906997681	"11"	0.800808080808081	270	1136	"model.11taxon/estimated_15genes_strongILS/R2"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.505891082763672	"11"	0.812525252525253	270	1142	"model.11taxon/estimated_15genes_strongILS/R20"	"model.11taxon"	15	"estimated"	0.375
"wQFM"	0.435029903411865	"11"	0.836969696969697	270	1136	"model.11taxon/estimated_15genes_strongILS/R3"	"model.11taxon"	15	"estimated"	0
"wQFM"	0.605651533126831	"11"	0.817373737373737	270	1136	"model.11taxon/estimated_15genes_strongILS/R4"	"model.11taxon"	15	"estimated"	0
"wQFM"	0.611451738357544	"11"	0.797777777777778	270	1136	"model.11taxon/estimated_15genes_strongILS/R5"	"model.11taxon"	15	"estimated"	0
"wQFM"	0.479488374710083	"11"	0.833737373737374	270	1136	"model.11taxon/estimated_15genes_strongILS/R6"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.549064237594604	"11"	0.820606060606061	270	1136	"model.11taxon/estimated_15genes_strongILS/R7"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.501970392227173	"11"	0.815353535353535	270	1136	"model.11taxon/estimated_15genes_strongILS/R8"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.513167150497436	"11"	0.842424242424242	270	1136	"model.11taxon/estimated_15genes_strongILS/R9"	"model.11taxon"	15	"estimated"	0.125
"wQFM"	0.586005771636963	"11"	0.812484848484848	450	1136	"model.11taxon/estimated_25genes_strongILS/R1"	"model.11taxon"	25	"estimated"	0
"wQFM"	0.611282119750977	"11"	0.826787878787879	450	1142	"model.11taxon/estimated_25genes_strongILS/R10"	"model.11taxon"	25	"estimated"	0.25
"wQFM"	0.763464385986328	"11"	0.796363636363636	450	1142	"model.11taxon/estimated_25genes_strongILS/R11"	"model.11taxon"	25	"estimated"	0.125
"wQFM"	0.660290971755982	"11"	0.808484848484848	450	1142	"model.11taxon/estimated_25genes_strongILS/R12"	"model.11taxon"	25	"estimated"	0.125
"wQFM"	0.692413240432739	"11"	0.833454545454545	450	1142	"model.11taxon/estimated_25genes_strongILS/R13"	"model.11taxon"	25	"estimated"	0.125
"wQFM"	0.816606597900391	"11"	0.785939393939394	450	1142	"model.11taxon/estimated_25genes_strongILS/R14"	"model.11taxon"	25	"estimated"	0.125
"wQFM"	0.789347570419312	"11"	0.828242424242424	450	1142	"model.11taxon/estimated_25genes_strongILS/R15"	"model.11taxon"	25	"estimated"	0
"wQFM"	0.611342210769653	"11"	0.796727272727273	450	1142	"model.11taxon/estimated_25genes_strongILS/R16"	"model.11taxon"	25	"estimated"	0.25
"wQFM"	0.599121757507324	"11"	0.822545454545455	450	1142	"model.11taxon/estimated_25genes_strongILS/R17"	"model.11taxon"	25	"estimated"	0.125
"wQFM"	0.71272850227356	"11"	0.800606060606061	450	1142	"model.11taxon/estimated_25genes_strongILS/R18"	"model.11taxon"	25	"estimated"	0.125
"wQFM"	0.65767010307312	"11"	0.812484848484848	450	1142	"model.11taxon/estimated_25genes_strongILS/R19"	"model.11taxon"	25	"estimated"	0
"wQFM"	1.22083692932129	"11"	0.79769696969697	450	1136	"model.11taxon/estimated_25genes_strongILS/R2"	"model.11taxon"	25	"estimated"	0.125
"wQFM"	0.771775407791138	"11"	0.817090909090909	450	1142	"model.11taxon/estimated_25genes_strongILS/R20"	"model.11taxon"	25	"estimated"	0
"wQFM"	0.717611793518066	"11"	0.787151515151515	450	1136	"model.11taxon/estimated_25genes_strongILS/R3"	"model.11taxon"	25	"estimated"	0
"wQFM"	0.835392601013184	"11"	0.793090909090909	450	1136	"model.11taxon/estimated_25genes_strongILS/R4"	"model.11taxon"	25	"estimated"	0.125
"wQFM"	0.630247051239014	"11"	0.84569696969697	450	1136	"model.11taxon/estimated_25genes_strongILS/R5"	"model.11taxon"	25	"estimated"	0
"wQFM"	0.76069900894165	"11"	0.791878787878788	450	1136	"model.11taxon/estimated_25genes_strongILS/R6"	"model.11taxon"	25	"estimated"	0.125
"wQFM"	0.666338706970215	"11"	0.812363636363636	450	1136	"model.11taxon/estimated_25genes_strongILS/R7"	"model.11taxon"	25	"estimated"	0.125
"wQFM"	0.647707126617432	"11"	0.848969696969697	450	1136	"model.11taxon/estimated_25genes_strongILS/R8"	"model.11taxon"	25	"estimated"	0.125
"wQFM"	0.683416849136353	"11"	0.808121212121212	450	1136	"model.11taxon/estimated_25genes_strongILS/R9"	"model.11taxon"	25	"estimated"	0
"wQFM"	1.14360144996643	"11"	0.790848484848485	900	1136	"model.11taxon/estimated_50genes_strongILS/R1"	"model.11taxon"	50	"estimated"	0.125
"wQFM"	1.06209315299988	"11"	0.802666666666667	900	1142	"model.11taxon/estimated_50genes_strongILS/R10"	"model.11taxon"	50	"estimated"	0
"wQFM"	1.09466347694397	"11"	0.806121212121212	900	1142	"model.11taxon/estimated_50genes_strongILS/R11"	"model.11taxon"	50	"estimated"	0
"wQFM"	1.10479941177368	"11"	0.820848484848485	900	1142	"model.11taxon/estimated_50genes_strongILS/R12"	"model.11taxon"	50	"estimated"	0.125
"wQFM"	1.06993019104004	"11"	0.808484848484848	900	1142	"model.11taxon/estimated_50genes_strongILS/R13"	"model.11taxon"	50	"estimated"	0.125
"wQFM"	1.23412997436523	"11"	0.800545454545455	900	1142	"model.11taxon/estimated_50genes_strongILS/R14"	"model.11taxon"	50	"estimated"	0.125
"wQFM"	1.07106210899353	"11"	0.785393939393939	900	1142	"model.11taxon/estimated_50genes_strongILS/R15"	"model.11taxon"	50	"estimated"	0
"wQFM"	1.02834300613403	"11"	0.798787878787879	900	1142	"model.11taxon/estimated_50genes_strongILS/R16"	"model.11taxon"	50	"estimated"	0
"wQFM"	0.97744029045105	"11"	0.825151515151515	900	1142	"model.11taxon/estimated_50genes_strongILS/R17"	"model.11taxon"	50	"estimated"	0
"wQFM"	0.999954273223877	"11"	0.815515151515152	900	1142	"model.11taxon/estimated_50genes_strongILS/R18"	"model.11taxon"	50	"estimated"	0.125
"wQFM"	1.05781238937378	"11"	0.783515151515151	900	1142	"model.11taxon/estimated_50genes_strongILS/R19"	"model.11taxon"	50	"estimated"	0
"wQFM"	1.09231567001343	"11"	0.820606060606061	900	1136	"model.11taxon/estimated_50genes_strongILS/R2"	"model.11taxon"	50	"estimated"	0
"wQFM"	1.3067286529541	"11"	0.806727272727273	900	1142	"model.11taxon/estimated_50genes_strongILS/R20"	"model.11taxon"	50	"estimated"	0
"wQFM"	1.07682133865356	"11"	0.818242424242424	900	1136	"model.11taxon/estimated_50genes_strongILS/R3"	"model.11taxon"	50	"estimated"	0.125
"wQFM"	1.20565293121338	"11"	0.804121212121212	900	1136	"model.11taxon/estimated_50genes_strongILS/R4"	"model.11taxon"	50	"estimated"	0.125
"wQFM"	1.29834671211243	"11"	0.831878787878788	900	1136	"model.11taxon/estimated_50genes_strongILS/R5"	"model.11taxon"	50	"estimated"	0.125
"wQFM"	1.00724933815002	"11"	0.809878787878788	900	1136	"model.11taxon/estimated_50genes_strongILS/R6"	"model.11taxon"	50	"estimated"	0
"wQFM"	1.07693344306946	"11"	0.822606060606061	900	1136	"model.11taxon/estimated_50genes_strongILS/R7"	"model.11taxon"	50	"estimated"	0.125
"wQFM"	1.01986858177185	"11"	0.821757575757576	900	1136	"model.11taxon/estimated_50genes_strongILS/R8"	"model.11taxon"	50	"estimated"	0.125
"wQFM"	1.04224087333679	"11"	0.848121212121212	900	1136	"model.11taxon/estimated_50genes_strongILS/R9"	"model.11taxon"	50	"estimated"	0
"wQFM"	0.360020408630371	"11"	0.837575757575758	90	1130	"model.11taxon/estimated_5genes_strongILS/R1"	"model.11taxon"	5	"estimated"	0.25
"wQFM"	0.321374988555908	"11"	0.794545454545455	90	1136	"model.11taxon/estimated_5genes_strongILS/R10"	"model.11taxon"	5	"estimated"	0.625
"wQFM"	0.383800037384033	"11"	0.812121212121212	90	1136	"model.11taxon/estimated_5genes_strongILS/R11"	"model.11taxon"	5	"estimated"	0.375
"wQFM"	0.481108934402466	"11"	0.827878787878788	90	1136	"model.11taxon/estimated_5genes_strongILS/R12"	"model.11taxon"	5	"estimated"	0.25
"wQFM"	0.350522541046143	"11"	0.79030303030303	90	1136	"model.11taxon/estimated_5genes_strongILS/R13"	"model.11taxon"	5	"estimated"	0.5
"wQFM"	0.38990523147583	"11"	0.82969696969697	90	1136	"model.11taxon/estimated_5genes_strongILS/R14"	"model.11taxon"	5	"estimated"	0.5
"wQFM"	0.330398624420166	"11"	0.825454545454545	90	1136	"model.11taxon/estimated_5genes_strongILS/R15"	"model.11taxon"	5	"estimated"	0.25
"wQFM"	0.434396820068359	"11"	0.806060606060606	90	1136	"model.11taxon/estimated_5genes_strongILS/R16"	"model.11taxon"	5	"estimated"	0.375
"wQFM"	0.419052719116211	"11"	0.792121212121212	90	1136	"model.11taxon/estimated_5genes_strongILS/R17"	"model.11taxon"	5	"estimated"	0
"wQFM"	0.395880964279175	"11"	0.856363636363636	90	1136	"model.11taxon/estimated_5genes_strongILS/R18"	"model.11taxon"	5	"estimated"	0.125
"wQFM"	0.378941284179687	"11"	0.853333333333333	90	1136	"model.11taxon/estimated_5genes_strongILS/R19"	"model.11taxon"	5	"estimated"	0
"wQFM"	0.388772380828857	"11"	0.807272727272727	90	1130	"model.11taxon/estimated_5genes_strongILS/R2"	"model.11taxon"	5	"estimated"	0.5
"wQFM"	0.372665952682495	"11"	0.833939393939394	90	1136	"model.11taxon/estimated_5genes_strongILS/R20"	"model.11taxon"	5	"estimated"	0.25
"wQFM"	0.452263315200806	"11"	0.807272727272727	90	1130	"model.11taxon/estimated_5genes_strongILS/R3"	"model.11taxon"	5	"estimated"	0.625
"wQFM"	0.415294952392578	"11"	0.811515151515152	90	1130	"model.11taxon/estimated_5genes_strongILS/R4"	"model.11taxon"	5	"estimated"	0.125
"wQFM"	0.45647500038147	"11"	0.824848484848485	90	1130	"model.11taxon/estimated_5genes_strongILS/R5"	"model.11taxon"	5	"estimated"	0.25
"wQFM"	0.367481945037842	"11"	0.842424242424242	90	1130	"model.11taxon/estimated_5genes_strongILS/R6"	"model.11taxon"	5	"estimated"	0
"wQFM"	0.406662666320801	"11"	0.8	90	1130	"model.11taxon/estimated_5genes_strongILS/R7"	"model.11taxon"	5	"estimated"	0.25
"wQFM"	0.371469142913818	"11"	0.865454545454545	90	1130	"model.11taxon/estimated_5genes_strongILS/R8"	"model.11taxon"	5	"estimated"	0.25
"wQFM"	0.391337879180908	"11"	0.804848484848485	90	1130	"model.11taxon/estimated_5genes_strongILS/R9"	"model.11taxon"	5	"estimated"	0.25
"wQFM"	1.77342175292969	"11"	0.92969696969697	1798	1142	"model.11taxon/simulated_100genes_strongILS/R1"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.78990894889832	"11"	0.928060606060606	1798	1148	"model.11taxon/simulated_100genes_strongILS/R10"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.74795632171631	"11"	0.927636363636364	1798	1148	"model.11taxon/simulated_100genes_strongILS/R11"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.79154082489014	"11"	0.942606060606061	1798	1148	"model.11taxon/simulated_100genes_strongILS/R12"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.79615888404846	"11"	0.936242424242424	1798	1148	"model.11taxon/simulated_100genes_strongILS/R13"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.83128184318542	"11"	0.935333333333333	1798	1148	"model.11taxon/simulated_100genes_strongILS/R14"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.91217862510681	"11"	0.932969696969697	1798	1148	"model.11taxon/simulated_100genes_strongILS/R15"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.80901961898804	"11"	0.94	1798	1148	"model.11taxon/simulated_100genes_strongILS/R16"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.75719284248352	"11"	0.937212121212121	1798	1148	"model.11taxon/simulated_100genes_strongILS/R17"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.78464129638672	"11"	0.950424242424242	1798	1148	"model.11taxon/simulated_100genes_strongILS/R18"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.76993606185913	"11"	0.938484848484848	1798	1148	"model.11taxon/simulated_100genes_strongILS/R19"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.80077663803101	"11"	0.933424242424242	1798	1142	"model.11taxon/simulated_100genes_strongILS/R2"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.80948729515076	"11"	0.938181818181818	1798	1148	"model.11taxon/simulated_100genes_strongILS/R20"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.73819728279114	"11"	0.933757575757576	1798	1142	"model.11taxon/simulated_100genes_strongILS/R3"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.7565438117981	"11"	0.935151515151515	1798	1142	"model.11taxon/simulated_100genes_strongILS/R4"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.7861648235321	"11"	0.926787878787879	1798	1142	"model.11taxon/simulated_100genes_strongILS/R5"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.76166783332825	"11"	0.930969696969697	1798	1142	"model.11taxon/simulated_100genes_strongILS/R6"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.84624580383301	"11"	0.920424242424242	1798	1142	"model.11taxon/simulated_100genes_strongILS/R7"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.79726305007935	"11"	0.942666666666667	1798	1142	"model.11taxon/simulated_100genes_strongILS/R8"	"model.11taxon"	100	"simulated"	0
"wQFM"	1.83362359809875	"11"	0.933454545454545	1798	1142	"model.11taxon/simulated_100genes_strongILS/R9"	"model.11taxon"	100	"simulated"	0
"wQFM"	0.530020254135132	"11"	0.943838383838384	270	1136	"model.11taxon/simulated_15genes_strongILS/R1"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.562032682418823	"11"	0.92969696969697	270	1142	"model.11taxon/simulated_15genes_strongILS/R10"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.5882395362854	"11"	0.921212121212121	270	1142	"model.11taxon/simulated_15genes_strongILS/R11"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.592251502990723	"11"	0.938989898989899	270	1142	"model.11taxon/simulated_15genes_strongILS/R12"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.575771244049072	"11"	0.943030303030303	270	1142	"model.11taxon/simulated_15genes_strongILS/R13"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.558736619949341	"11"	0.956767676767677	270	1142	"model.11taxon/simulated_15genes_strongILS/R14"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.614068508148193	"11"	0.931717171717172	270	1142	"model.11taxon/simulated_15genes_strongILS/R15"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.555205383300781	"11"	0.940606060606061	270	1142	"model.11taxon/simulated_15genes_strongILS/R16"	"model.11taxon"	15	"simulated"	0.125
"wQFM"	0.641073503494263	"11"	0.934545454545455	270	1142	"model.11taxon/simulated_15genes_strongILS/R17"	"model.11taxon"	15	"simulated"	0.125
"wQFM"	0.569781507492065	"11"	0.962020202020202	270	1142	"model.11taxon/simulated_15genes_strongILS/R18"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.483092153549194	"11"	0.932121212121212	270	1142	"model.11taxon/simulated_15genes_strongILS/R19"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.532224796295166	"11"	0.927676767676768	270	1136	"model.11taxon/simulated_15genes_strongILS/R2"	"model.11taxon"	15	"simulated"	0.125
"wQFM"	0.50341212272644	"11"	0.916767676767677	270	1142	"model.11taxon/simulated_15genes_strongILS/R20"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.475233121871948	"11"	0.952323232323232	270	1136	"model.11taxon/simulated_15genes_strongILS/R3"	"model.11taxon"	15	"simulated"	0.125
"wQFM"	0.415201026916504	"11"	0.945050505050505	270	1136	"model.11taxon/simulated_15genes_strongILS/R4"	"model.11taxon"	15	"simulated"	0.125
"wQFM"	0.536739845275879	"11"	0.924040404040404	270	1136	"model.11taxon/simulated_15genes_strongILS/R5"	"model.11taxon"	15	"simulated"	0.125
"wQFM"	0.595269660949707	"11"	0.945050505050505	270	1136	"model.11taxon/simulated_15genes_strongILS/R6"	"model.11taxon"	15	"simulated"	0.125
"wQFM"	0.586267908096313	"11"	0.911919191919192	270	1136	"model.11taxon/simulated_15genes_strongILS/R7"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.404603248596191	"11"	0.956767676767677	270	1136	"model.11taxon/simulated_15genes_strongILS/R8"	"model.11taxon"	15	"simulated"	0
"wQFM"	0.524575157165527	"11"	0.924848484848485	270	1136	"model.11taxon/simulated_15genes_strongILS/R9"	"model.11taxon"	15	"simulated"	0.125
"wQFM"	0.697510019302368	"11"	0.930666666666667	450	1136	"model.11taxon/simulated_25genes_strongILS/R1"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.780891435623169	"11"	0.924363636363636	450	1142	"model.11taxon/simulated_25genes_strongILS/R10"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.746926940917969	"11"	0.938424242424242	450	1142	"model.11taxon/simulated_25genes_strongILS/R11"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.741254123687744	"11"	0.938909090909091	450	1142	"model.11taxon/simulated_25genes_strongILS/R12"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.775222633361816	"11"	0.935030303030303	450	1142	"model.11taxon/simulated_25genes_strongILS/R13"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.756881401062012	"11"	0.939878787878788	450	1142	"model.11taxon/simulated_25genes_strongILS/R14"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.810737905502319	"11"	0.938909090909091	450	1142	"model.11taxon/simulated_25genes_strongILS/R15"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.725690149307251	"11"	0.935030303030303	450	1142	"model.11taxon/simulated_25genes_strongILS/R16"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.784314847946167	"11"	0.928727272727273	450	1142	"model.11taxon/simulated_25genes_strongILS/R17"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.74742248916626	"11"	0.944242424242424	450	1142	"model.11taxon/simulated_25genes_strongILS/R18"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.826341663360596	"11"	0.933090909090909	450	1142	"model.11taxon/simulated_25genes_strongILS/R19"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.764295692443848	"11"	0.929333333333333	450	1136	"model.11taxon/simulated_25genes_strongILS/R2"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.719315845489502	"11"	0.928	450	1142	"model.11taxon/simulated_25genes_strongILS/R20"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.786514106750488	"11"	0.947151515151515	450	1136	"model.11taxon/simulated_25genes_strongILS/R3"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.858743316650391	"11"	0.932848484848485	450	1136	"model.11taxon/simulated_25genes_strongILS/R4"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.810761157989502	"11"	0.937454545454545	450	1136	"model.11taxon/simulated_25genes_strongILS/R5"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.721943246841431	"11"	0.929454545454545	450	1136	"model.11taxon/simulated_25genes_strongILS/R6"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.736074003219604	"11"	0.898424242424242	450	1136	"model.11taxon/simulated_25genes_strongILS/R7"	"model.11taxon"	25	"simulated"	0.125
"wQFM"	0.791117460250854	"11"	0.957333333333333	450	1136	"model.11taxon/simulated_25genes_strongILS/R8"	"model.11taxon"	25	"simulated"	0
"wQFM"	0.703159463882446	"11"	0.939878787878788	450	1136	"model.11taxon/simulated_25genes_strongILS/R9"	"model.11taxon"	25	"simulated"	0
"wQFM"	1.2098901386261	"11"	0.94	900	1136	"model.11taxon/simulated_50genes_strongILS/R1"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.18433532142639	"11"	0.924606060606061	900	1142	"model.11taxon/simulated_50genes_strongILS/R10"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.06824477958679	"11"	0.924242424242424	900	1142	"model.11taxon/simulated_50genes_strongILS/R11"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.04188412666321	"11"	0.939636363636364	900	1142	"model.11taxon/simulated_50genes_strongILS/R12"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.19193832206726	"11"	0.939393939393939	900	1142	"model.11taxon/simulated_50genes_strongILS/R13"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.08274173736572	"11"	0.931030303030303	900	1142	"model.11taxon/simulated_50genes_strongILS/R14"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.02355289840698	"11"	0.928	900	1142	"model.11taxon/simulated_50genes_strongILS/R15"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.08366165161133	"11"	0.945090909090909	900	1142	"model.11taxon/simulated_50genes_strongILS/R16"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.03441513633728	"11"	0.948484848484848	900	1142	"model.11taxon/simulated_50genes_strongILS/R17"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.04420785522461	"11"	0.947757575757576	900	1142	"model.11taxon/simulated_50genes_strongILS/R18"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.01321039772034	"11"	0.939151515151515	900	1142	"model.11taxon/simulated_50genes_strongILS/R19"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.07554234695435	"11"	0.928424242424242	900	1136	"model.11taxon/simulated_50genes_strongILS/R2"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.10397382354736	"11"	0.936606060606061	900	1142	"model.11taxon/simulated_50genes_strongILS/R20"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.07972804641724	"11"	0.921333333333333	900	1136	"model.11taxon/simulated_50genes_strongILS/R3"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.13772540473938	"11"	0.940121212121212	900	1136	"model.11taxon/simulated_50genes_strongILS/R4"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.02640042495728	"11"	0.926909090909091	900	1136	"model.11taxon/simulated_50genes_strongILS/R5"	"model.11taxon"	50	"simulated"	0
"wQFM"	1.10569857215881	"11"	0.922545454545455	900	1136	"model.11taxon/simulated_50genes_strongILS/R6"	"model.11taxon"	50	"simulated"	0
